Sample ID,Ground Truth,Predicted Label,Results
2989,mutton_fried_noodles,mutton_fried_noodles,Correct
2990,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
2991,sweet_potato_ball,sweet_potato_ball,Correct
2992,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
2993,pig's_blood_soup,pig's_blood_soup,Correct
2994,fish_head_casserole,fish_head_casserole,Correct
2995,braised_napa_cabbage,braised_napa_cabbage,Correct
2996,fried_eel_noodles,fried_eel_noodles,Correct
2997,papaya_milk,papaya_milk,Correct
2998,dried_shredded_squid,dried_shredded_squid,Correct
2999,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
3000,taro_ball,tangyuan,Incorrect
3001,steamed_taro_cake,steamed_taro_cake,Correct
3002,stir-fried_duck_meat_broth,steamed_taro_cake,Incorrect
3003,fried_rice_noodles,fried_rice_noodles,Correct
3004,caozaiguo,caozaiguo,Correct
3005,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
3006,seafood_congee,seafood_congee,Correct
3007,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
3008,kung-pao_chicken,kung-pao_chicken,Correct
3009,pork_intestines_fire_pot,sesame_oil_chicken_soup,Incorrect
3010,yolk_pastry,yolk_pastry,Correct
3011,rice_dumpling,rice_dumpling,Correct
3012,sanxia_golden_croissants,sanxia_golden_croissants,Correct
3013,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
3014,hot_sour_soup,hot_sour_soup,Correct
3015,peanut_brittle,peanut_brittle,Correct
3016,pepper_pork_bun,pepper_pork_bun,Correct
3017,iron_egg,iron_egg,Correct
3018,night_market_steak,night_market_steak,Correct
3019,seafood_congee,seafood_congee,Correct
3020,caozaiguo,caozaiguo,Correct
3021,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
3022,sun_cake,sun_cake,Correct
3023,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
3024,braised_pork_over_rice,braised_pork_over_rice,Correct
3025,twist_roll,twist_roll,Correct
3026,chicken_mushroom_soup,chicken_mushroom_soup,Correct
3027,sailfish_stick,sailfish_stick,Correct
3028,caozaiguo,caozaiguo,Correct
3029,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
3030,bubble_tea,bubble_tea,Correct
